text;class;keyword_label;valder_label;textbloc_polarity_label;textbloc_subjectivity_label;happy_transformer_label;bert_label;suicidal_bert_label;polarity_modele;Naif;modele_groupement_score;groupement_all_modele_par_3;groupement_all_modele_par_4;groupement_all_modele_par_5;groupement_all_modele_par_4_subjectivity50;groupement_all_modele_par_4_subjectivity75;groupement_all_modele_par_5_subjectivity50;groupement_all_modele_par_5_subjectivity75;groupement_best_modele_par_2;groupement_best_modele_par_3;groupement_best_modele_par_2_subjectivity50;groupement_best_modele_par_2_subjectivity75;groupement_best_modele_par_3_subjectivity50;groupement_best_modele_par_4_subjectivity75
isn t the best Twitter client for me  It s the simplicity and all in 1 that makes me love it;0;0;0;0.75;0.4499999999999999;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Just watched Chuck  going out with Mel soon;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nah  you re not unfortunate  i dont eat that stuff cause i want to live a few years longer  you re one of the smart ones;0;1;0;0.1001623376623376;0.5607142857142857;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hi thanks for the follow  did you finish fob trail;0;1;0;0.2;0.2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
everyone follow kade;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Hey Remember me  I watched your car so you wouldnt get a ticket after Minskeys  You re still fabulous;0;0;0;0.4;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Wherever the day takes us  On route to Youlgreave at mo  sun is waking up;0;0;0;0.0;0.0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
after sickness back to work;0;1;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
that is pretty awesome  it makes me want a smart car now   and a cup of tea;0;0;0;0.4880952380952381;0.8809523809523809;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
awww  you ll have to use Twitter for company;0;1;0;0.4;0.9;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;1;0;0
tom chaplin marry me please  i melt for you hahaha   o and pearshapebodygirl stopped talking to me  YES;0;0;0;0.2;0.4;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
If you have any questions feel free to email us at sales or send a DM on Twitter;0;1;0;0.4;0.8;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;1;0;0
that is opt in DM invites;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
can t find any nice words for a  tel domain http   wortsuchen de ends with by length tel  haha;0;0;0;0.4;0.65;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
so far it has been all shopping more again today heehee what u up to;0;0;0;0.3;0.75;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
yup me too;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cool http   www onlinemarktplatz de 14177 twitter fieber bei ebay;0;1;0;0.35;0.65;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
have you had your hair cut  it looks really good;0;0;0;0.7;0.6000000000000001;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thx;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Getting ready to take kids to the farm;0;1;0;0.2;0.5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2 drunken besties stumble into my room and we run around with sober CJ and drunk Hope knocking on doors  Good times at 3am;0;0;0;0.0624999999999999;0.475;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Right  laters everyone I am off for my next Bowen treatment  will be gone a few hours  have a good morning;0;1;0;0.1964285714285714;0.3089285714285714;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
How did the interviewing go today  Did she get your seal of approval;0;0;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
do you like spongebob   amp  only like 17 days until mcfly edinburgh  then the next day glasgow then the next day newcastle  yaldy;0;0;0;0.0;0.3333333333333333;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
you dont have to bring anything   it s yr place  katesparty;0;1;0;0.0;0.0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Gooooooood morning;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
says just watched Mall Cop  http   plurk com p n0s0q;0;0;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
Thinking of a hamsty bank account  That s a good idea to save;0;0;0;0.7;0.6000000000000001;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
Ok thanks  I am not getting off Twitter just yet;0;1;0;0.35;0.35;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Hey  it s 5 am   give a girl some credit for trying;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
is going to take a nap before going for BM tuition;0;0;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
tweet dreams;0;1;0;0.0;0.0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
I really like the photo  Nice interview  too;0;0;0;0.4;0.6;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Long  Live  Life;0;1;0;0.0431818181818181;0.45;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Can t wait until the new Star Trek movie comes out  looks good;0;0;0;0.4181818181818181;0.5272727272727273;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
yeah I watched your blog tv today   my wife was the one who told you I wanted you as a pet Lmao   have a good night;0;0;0;0.6499999999999999;0.8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
im gonna watch T M  2 c wot they hav 2 say bout TWITTER  yor show was brilliant as ever this mornin   katie x;0;0;0;0.9;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
while im fuckin at it  http   is gd q86o buy a shirt please;0;0;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
Interesting  a digital engagement peep  Good to know they re engaging with people at the coal face;0;0;0;0.4;0.45;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Fuck it  I can t sleep  Going shopping today;0;0;1;-0.4;0.6;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
but 26 characters  Yr last tweet wouldn t have made the cut;0;1;1;0.0;0.0666666666666666;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
Landed in Belfast  It s wee this wee that;0;0;0;0.0;0.0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
nah  I think going sideways is best  really helps when dodging bullets;0;0;0;0.6;0.25;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
i d like to be linked on your site http   www worldresolution net travel;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Back home and finished dinner  Just stopped by for a minute  still much to do tonight  Be back later;0;0;1;0.05;0.05;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
you re welcome  It was a great way to be introduced to your music;0;0;0;0.8;0.825;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Have you been overdoing the William Gibson novels;0;0;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
is off to Dundrum with Martin;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hahah yeah see i told you  coffee bean s chocolate ice blended is way better  let me know how s the show tonight;0;0;0;0.5;0.5;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
Haha flight of the conchords was so bloody hilarious last night 10 10 chur chur;0;1;0;-0.025;0.5666666666666668;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
I m great somebody said quot u speak out of the right side of your mouth quot  oh it was random I think You have sweet talking dear;0;0;0;0.2339285714285714;0.6089285714285714;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
night Kelly x;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
we are planning our first one this year  egg hunt that is;0;0;0;0.25;0.3333333333333333;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
yeah  cool bookshelves I ve got the one with the various books that are pinned to the wall;0;1;0;0.175;0.575;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
our barefoot range is a great alternative when you need to wear shoes  they allow you foot move as though it were barefoot;0;1;0;0.8;0.75;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Asking everyone to send out happy  head first  vibes to;0;0;0;0.525;0.6666666666666666;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hahaha how is everyone;0;0;0;0.2;0.4;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
thats a big one;0;0;0;0.0;0.1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i like the picture;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
awww sweetness  But he s still a cutie;0;1;0;0.4;0.9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
everyone should follow me AND feed me mexican everyday;0;0;0;-0.1;0.3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
have a nice day to;0;1;0;0.6;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1 2 hr debugging for a CSS problem on a colleague s computer  before I remembered that I installed IE8 on my PC a couple of weeks ago;0;1;1;0.0;0.0;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
checking out virtual box  looks quite nice;0;0;0;0.6;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Thats on GH3  Send it later   since you completley missed Fridays lyrics;0;1;1;0.0;0.0;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thanks for the help  i have realized that Now I need you to make it work;0;0;0;0.2;0.2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i ll be in london today  Wave if you see me;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Watch this space  Not sure how viable it is yet  Possibly though;0;1;1;-0.125;0.9444444444444444;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;1;0;0
trying to find something formal to wear in a casual closet  jeans and popculture shirt will do good enough;0;0;0;0.0666666666666666;0.6555555555555556;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Noticed something interesting about this emoticon  vs D  Totally different emotions  only difference is the placement of the eyes;0;0;0;0.1666666666666666;0.7000000000000001;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
They don t do them in my size How r u;0;1;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Just bought 2 new reads   The Ten Commandments For Business Failure and More Softies  22 New Friends For You To Sew And Crochet;0;0;1;0.0912121212121212;0.3418181818181818;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
oh pants  I m hanging out with the old folks back in England Defo b up 4 1 when I get back  tho;0;1;0;0.0333333333333333;0.0666666666666666;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
Won my first game of settlers   and I didn t even realize I could have won the pound before haha;0;0;0;0.0166666666666666;0.3444444444444445;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
because of you Reba Mcentire  amp  Kelly Clarkson;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lol supp it aint fucked;0;0;0;0.1;0.7;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0
Coming home stoked bears this afternoon with mikeyj  Alton towers tomorrow;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Moody Woods is absolutely awesome;0;0;0;1.0;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
checking out twitter to see what i have heard is true;0;0;0;0.35;0.65;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i m going to buy my slam dunk ticket today;0;0;1;0.0;0.0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
lol  www tv com is your FRIEND;0;0;0;0.8;0.7;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I hope you re planning a kennel launch party;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
When will  pidgin integrate otr encryption as a standard component like  adium does  I will really appreciate that;0;0;0;0.1;0.1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ohhh sending loads of Positive vibes your way;0;1;0;0.2272727272727272;0.5454545454545454;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
http   twitpic com 2vwii   ooo i remember this one  Picnic on the top of sennen with your burnt sausages;0;0;0;0.5;0.5;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Goooooood morning Twitter World;0;1;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Ooh  I ve never been to the Alameda flea market  Must check it out  Thank you;0;1;0;0.0;0.0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Aww that s really sweet of you  I hope you will come back to the UK  would be great to see you again xxx;0;0;0;0.3625;0.575;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
With mainstream media s reporting  amp  the increasing occurrence of the fail whale  you know eventually your friends will catch on;0;0;1;-0.5;0.2999999999999999;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
phone againn;0;1;0;0.0;0.0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
recorded what;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
quot I friggin love you    quot   Ron Burgundy  riding a unicorn;0;0;0;0.5;0.6;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Home sweet home shower time;0;1;0;0.35;0.65;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mhm up  ohh early for me    amp  i feel like whatching Open arms again  by gary go;0;0;0;0.05;0.4;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
support for making the world better place;0;0;0;0.5;0.5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Had to follow after reading that tweet about  quot Why is it that every second     quot;0;0;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
thats right unc    what a game;0;1;0;-0.0571428571428571;0.4678571428571428;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thAs goOd   i ThInk i MigHt Go HaVe fuN too;0;0;0;0.5;0.4;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nearly holidays on the other hand     camping D  D  D;0;1;0;-0.0124999999999999;0.3875;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1300 words;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dunno what u just said but i like it;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
O Yes i aM For Sure  Am sooo happy that he checked it out AgaiN    What TiMe    Onish  Jaaaaaah   Lolm;0;0;0;0.65;0.9444444444444444;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Showcase Quick  VIP romm on Thursday;0;0;0;0.3333333333333333;0.5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jooooordan happy birthdaaaay enjoy the day and party a loot;0;0;0;0.6000000000000001;0.75;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I think he got our descriptions mixed up Bugmum Either that or you gotta tease him more  treat em mean;0;0;0;0.0625;0.4791666666666667;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
feeling very happy with the giant box of chocolates that arrived this morning  Easter is a wonderful but underrated holiday;0;0;0;0.6666666666666666;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
and then i stole that shirt  and sold it on ebay;0;0;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
Happy Birthday  eat something good;0;0;0;0.75;0.8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
f amp  the weather   I m in Paris  Let s go have a beautiful day;0;0;0;0.85;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Hmmm   not good   carrot juice and marmalade on toast may help;0;0;0;-0.35;0.6000000000000001;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
haha me too  it reminds me and my daddy of the monkee s old show same here can t wait  lol  WHATTT;0;1;0;0.275;0.33125;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
that penclip is soooo cool;0;1;0;0.35;0.65;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
No  just one shortly before the soap awards judging starts;0;0;0;0.0;0.3;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Thanks;0;0;0;0.2;0.2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
If any of you are having a boring Easter  then send me a note on msn I love to chat with people  My msn is ninaalbertsen;0;0;0;-0.25;0.8;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
photoboth is black and white  and wayyyyy old  we call him Herbert lol  I love him  he s like a living legend  gotta love Berlin  lt 3;0;0;0;0.2888888888888889;0.4222222222222222;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Off to the bakery to buy yummy stuff;0;0;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
n i got yr pic posing in the server room;0;0;0;0.0;0.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
love the way skype fades music back in when a call ends    i m so easily impressed;0;0;0;0.5;0.5333333333333333;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
And you can tell me that you re sorry but I don t believe you baby like I did before    You re not sorry;0;1;0;-0.125;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A day researching prices for a buffet Mrs CM is doing on Friday  Heard yesterday that the deal for our new shop is finally progressing;0;0;0;0.0681818181818181;0.7272727272727273;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WHOA I WANT SOME TOO;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sitting in the sun  baking in 30 degrees   wonderful;0;0;0;1.0;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
is watching some of his old stuff on Youtube    ahhh the memories;0;0;0;0.1;0.2;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Showcase Quick  VIP room on Thursday;0;0;0;0.3333333333333333;0.5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
overwhelmed and enjoy it;0;0;0;0.4;0.5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thanks Matt  I m glad you like it     no algorithmic music gigs planned so far though;0;1;0;0.2666666666666666;0.7333333333333334;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ooh  SnowboardLite is such a fun app;0;0;0;0.15;0.35;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
it is  The pizza place is standing room only around dinnertime  They had a pizza named after me  the Woo;0;0;0;0.0;1.0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Could be   mine grew out  down my back and then all fell off;0;1;0;-0.0777777777777777;0.1444444444444444;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
horror scope   quot doing boring desk work will take constant mental readjustment now quot   and that s different from every other day how;0;0;1;-0.245;0.5016666666666667;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;0;1;0
busy day   update tonight;0;0;0;0.1;0.3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Oh yeah i forgot    what colour dress should i get for the ball   The theme is  quot Las Vegas quot    please reply;0;0;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
Good morning;0;0;0;0.7;0.6000000000000001;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
he is a son of one of my friends;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
quot ice quot  Why;0;1;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
a friend i knew online from last night finally added me up on his messenger;0;0;0;0.0;0.5333333333333333;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
typical metro  can t even get that right;0;0;0;0.0595238095238095;0.5178571428571428;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Caffeinated and happy;0;0;0;0.8;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Installing meebO at http   pkab wordpress com  Now you can talk with me when I am online;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
having 100  slides again;0;0;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nah  AUS PC is more salesy  best left to the sales guys   We have 6 of the team going from Aus to Vegas in Oct  WWPC s my scene;0;0;0;0.5;0.2666666666666666;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Ooh  that s lovely;0;0;0;0.5;0.75;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
totd faves  Time for bed   have a good night day    see you in the am   if you     faves  Time for bed   http   ad vu c2sh;0;0;0;0.7;0.6000000000000001;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
I LOVED YOU ON CHELSEA LATELY;0;0;0;0.1999999999999999;0.7;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
spent 1 day doing  research      i m feeling Great  an achievement   D;0;1;0;0.35;0.425;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cool stuff;0;1;0;0.35;0.65;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Where are the easter eggs;0;1;0;0.0;0.0;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
awesome   Can t wait to see it;0;0;0;1.0;1.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
is about to do paper works at the eve of his birthnight  http   plurk com p n0t0c;0;0;0;0.0;0.0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Lewis;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Hy Cole I come from Germany and My biggest wish is to have contact with you I know that I never can see you but it   s OK;0;0;0;0.5;0.5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I feel sorry for my 64 followers  cause my posts probably take up their entire page;0;1;1;-0.25;0.8125;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;1;1;1;1
photoboth is black amp white  and wayyy old  we call him Herbert lol  I love him  he s like a living legend  gotta love Berlin  lt 3;0;0;0;0.2888888888888889;0.4222222222222222;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Busy times at Elstree Studios  New arrivals include  Murderland  Secret Diary of a call girl   Re uniting the Rubins   Huge   Sainsburys;0;0;0;0.0590909090909091;0.5886363636363636;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Is chilling wit my boy;0;0;0;-0.5;0.9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a friend i knew online from last night finally added me up on his messenger;0;0;0;0.0;0.5333333333333333;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nope  you just caught me  cheers  I m sure I will  Hope the sunshine holds out for you;0;0;0;0.5;0.8888888888888888;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Is on the train more shopping Yay;0;0;0;0.5;0.5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5 but my italian is basic for now;0;0;0;0.0;0.0625;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Had a good start today;0;0;0;0.7;0.6000000000000001;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
My Mrs is always telling me off for this   sit and enjoy the moment instead of trying to take photos of it;0;1;0;0.4;0.5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
I was pretty sure that you were checking new Tweets on your iPhone during the meeting;0;0;0;0.2954545454545454;0.7811447811447811;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
i didn t want to eat other s foodd    dun make me sound so bad lah  i just have another crave for food   that s all;0;1;1;-0.1416666666666666;0.4805555555555555;1;1;0;1;1;3;1;0;0;0;0;0;0;1;1;0;0;0;0
is going to get some cereallllllll will be living off Lucky Charms next week  WOOPWOOP;0;0;0;0.1666666666666666;0.4166666666666667;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
It s just a toolbar with a set of functions  not very special  Actually it s not that specifically useful for a translator;0;0;1;0.0542124542124542;0.1798534798534798;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
it will only get worse come winter  The Chai at the Goldfish Bowl is the best out;0;1;0;0.1999999999999999;0.6333333333333334;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Good routes here http   www bikely com maps bike path Manly Dam Mountain Bike Track was today s ride  2 laps;0;0;0;0.7;0.6000000000000001;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
in the photoshop;0;1;0;0.0;0.0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
We had a visit from our lovely zone head today      nice;0;0;0;0.55;0.875;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Now scribes can t wear their shoes to any Press Conference  thanks to Jarnail Singh;0;1;0;0.2;0.2;1;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0
cool  I ve got more followers  people are interested;0;0;0;0.3666666666666667;0.5499999999999999;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
